Date,Product,Category,Price,Quantity Sold,Total Sales
2023-06-04,Mouse,Electronics,360.43,12,4325.16
2023-12-21,Laptop,Accessories,649.71,9,5847.39
2023-11-06,Monitor,Electronics,102.37,18,1842.66
2023-11-30,Headphones,Electronics,154.07,17,2619.19
2023-03-20,Keyboard,Electronics,650.28,18,11705.04
2023-10-22,Printer,Office,652.58,15,9788.7
2023-07-16,Headphones,Office,150.89,7,1056.23
2023-01-03,Smartphone,Electronics,252.24,10,2522.4
2023-08-21,Monitor,Office,80.1,11,881.1
2023-02-06,Keyboard,Office,284.4,13,3697.2
2024-01-01,Printer,Accessories,454.22,9,4087.98
2023-06-26,Headphones,Accessories,348.53,8,2788.24
2023-10-30,Monitor,Electronics,125.16,7,876.12
2023-09-03,Smartphone,Office,422.4,11,4646.4
2023-09-18,Monitor,Accessories,759.89,20,15197.8
2023-08-12,Smartphone,Accessories,116.89,4,467.56
2023-01-24,Laptop,Office,463.9,2,927.8
2023-08-25,Laptop,Electronics,88.97,6,533.82
2023-05-18,Monitor,Accessories,137.42,12,1649.04
2023-03-02,Keyboard,Electronics,876.64,3,2629.92
2023-06-13,Headphones,Electronics,727.52,13,9457.76
2023-04-08,Laptop,Accessories,79.11,7,553.77
2023-06-03,Printer,Electronics,507.96,15,7619.4
2023-04-26,Monitor,Accessories,984.75,2,1969.5
2023-06-18,Printer,Accessories,365.34,2,730.68
2023-07-17,Tablet,Electronics,445.77,18,8023.86
2023-01-30,Monitor,Electronics,127.97,5,639.85
2023-09-17,Headphones,Electronics,948.75,7,6641.25
2023-04-19,Laptop,Accessories,432.38,19,8215.22
2023-08-16,Headphones,Accessories,619.24,7,4334.68
2023-02-16,Mouse,Office,490.79,6,2944.74
2023-06-18,Mouse,Accessories,545.52,1,545.52
2023-01-29,Laptop,Electronics,86.85,12,1042.2
2023-06-14,Keyboard,Electronics,450.5,7,3153.5
2023-04-22,Headphones,Office,511.0,2,1022.0
2023-09-10,Mouse,Office,484.35,12,5812.2
2023-03-24,Laptop,Electronics,471.19,7,3298.33
2023-12-01,Headphones,Accessories,714.3,14,10000.2
2023-03-25,Headphones,Electronics,620.74,12,7448.88
2023-03-31,Printer,Accessories,901.85,14,12625.9
2023-03-14,Printer,Accessories,61.28,20,1225.6
2023-03-29,Monitor,Office,345.41,10,3454.1
2023-04-30,Tablet,Electronics,945.27,16,15124.32
2023-06-01,Smartphone,Office,279.59,3,838.77
2023-12-25,Mouse,Electronics,195.07,6,1170.42
2023-01-02,Laptop,Electronics,879.36,10,8793.6
2023-07-03,Tablet,Accessories,63.59,15,953.85
2023-02-13,Mouse,Electronics,348.45,13,4529.85
2023-02-01,Headphones,Electronics,900.57,14,12607.98
2023-05-27,Monitor,Electronics,177.83,2,355.66
2023-07-14,Printer,Office,286.4,8,2291.2
2023-10-09,Monitor,Electronics,558.99,7,3912.93
2023-11-16,Monitor,Electronics,774.0,6,4644.0
2023-08-22,Tablet,Electronics,634.6,17,10788.2
2023-08-20,Monitor,Accessories,933.14,2,1866.28
2023-08-20,Smartphone,Accessories,825.71,16,13211.36
2023-10-05,Printer,Electronics,197.9,15,2968.5
2023-08-30,Headphones,Accessories,328.16,16,5250.56
2023-08-31,Smartphone,Electronics,146.72,14,2054.08
2023-01-22,Keyboard,Electronics,203.05,5,1015.25
2023-08-06,Tablet,Office,964.43,11,10608.73
2023-04-20,Tablet,Electronics,357.9,20,7158.0
2023-02-19,Laptop,Accessories,722.64,17,12284.88
2023-10-19,Monitor,Office,30.25,16,484.0
2023-03-19,Smartphone,Office,394.13,2,788.26
2023-05-13,Laptop,Accessories,563.71,20,11274.2
2023-05-19,Laptop,Electronics,422.12,20,8442.4
2023-03-06,Mouse,Office,646.27,13,8401.51
2023-01-10,Headphones,Accessories,919.62,5,4598.1
2023-03-11,Monitor,Accessories,258.8,5,1294.0
2023-03-31,Laptop,Office,653.66,17,11112.22
2023-08-10,Tablet,Accessories,779.54,12,9354.48
2023-11-28,Smartphone,Accessories,797.47,15,11962.05
2023-05-21,Headphones,Electronics,154.79,18,2786.22
2023-02-19,Smartphone,Office,278.89,1,278.89
2023-04-28,Tablet,Electronics,768.08,19,14593.52
2023-05-27,Printer,Office,163.37,6,980.22
2023-03-23,Mouse,Accessories,15.28,15,229.2
2023-05-06,Tablet,Office,62.95,7,440.65
2023-03-08,Printer,Accessories,223.08,19,4238.52
2023-01-04,Smartphone,Electronics,161.4,8,1291.2
2023-03-17,Mouse,Electronics,693.95,19,13185.05
2023-05-01,Keyboard,Electronics,758.24,12,9098.88
2023-02-06,Smartphone,Electronics,150.95,9,1358.55
2023-03-15,Smartphone,Office,598.59,20,11971.8
2023-07-07,Laptop,Accessories,882.39,16,14118.24
2023-08-02,Tablet,Accessories,995.8,15,14937.0
2023-10-28,Monitor,Office,438.26,12,5259.12
2023-01-09,Mouse,Office,366.41,10,3664.1
2023-04-10,Keyboard,Accessories,496.79,10,4967.9
2023-07-28,Smartphone,Office,188.97,15,2834.55
2023-12-11,Printer,Office,657.19,17,11172.23
2023-10-23,Printer,Electronics,54.88,14,768.32
2023-02-02,Printer,Electronics,161.07,8,1288.56
2023-11-13,Headphones,Office,112.05,12,1344.6
2023-08-16,Printer,Electronics,662.71,16,10603.36
2023-08-24,Headphones,Accessories,60.86,20,1217.2
2023-11-09,Headphones,Accessories,792.67,6,4756.02
2023-08-03,Smartphone,Electronics,122.33,18,2201.94
2023-10-06,Laptop,Office,414.79,7,2903.53
2023-12-26,Tablet,Accessories,148.57,1,148.57
2023-09-30,Keyboard,Electronics,667.86,4,2671.44
2023-12-23,Mouse,Electronics,110.78,13,1440.14
2023-05-16,Smartphone,Office,90.63,3,271.89
2023-12-27,Keyboard,Electronics,662.23,8,5297.84
2023-05-17,Tablet,Accessories,647.41,9,5826.69
2023-03-06,Laptop,Office,277.75,7,1944.25
2023-09-01,Monitor,Accessories,286.23,10,2862.3
2023-09-22,Smartphone,Accessories,332.16,5,1660.8
2023-08-23,Tablet,Electronics,551.09,14,7715.26
2023-08-21,Smartphone,Electronics,685.39,10,6853.9
2023-05-11,Headphones,Electronics,346.29,8,2770.32
2023-01-17,Keyboard,Electronics,439.86,4,1759.44
2023-05-23,Monitor,Electronics,722.49,5,3612.45
2023-03-05,Laptop,Office,38.71,3,116.13
2023-06-25,Headphones,Electronics,798.51,14,11179.14
2023-08-01,Smartphone,Accessories,944.39,12,11332.68
2023-09-01,Tablet,Electronics,473.76,8,3790.08
2023-05-11,Laptop,Electronics,148.87,12,1786.44
2023-02-10,Headphones,Electronics,681.41,5,3407.05
2023-11-10,Monitor,Electronics,705.69,15,10585.35
2023-04-30,Mouse,Office,417.19,15,6257.85
2023-08-22,Smartphone,Office,473.64,14,6630.96
2023-05-04,Headphones,Office,498.47,1,498.47
2023-04-12,Keyboard,Accessories,655.22,7,4586.54
2023-09-09,Headphones,Accessories,189.33,9,1703.97
2023-06-08,Tablet,Accessories,422.75,17,7186.75
2023-04-12,Smartphone,Office,116.86,20,2337.2
2023-02-24,Smartphone,Accessories,484.89,1,484.89
2023-08-20,Headphones,Accessories,694.48,7,4861.36
2023-09-21,Monitor,Office,280.06,14,3920.84
2023-03-13,Keyboard,Accessories,181.04,16,2896.64
2023-10-04,Monitor,Accessories,487.75,11,5365.25
2023-04-05,Laptop,Accessories,213.58,11,2349.38
2023-02-24,Tablet,Accessories,650.46,18,11708.28
2023-10-29,Headphones,Electronics,583.88,3,1751.64
2023-03-28,Monitor,Electronics,120.78,13,1570.14
2023-03-01,Monitor,Accessories,712.33,13,9260.29
2023-05-09,Keyboard,Office,108.31,2,216.62
2023-12-12,Tablet,Accessories,531.09,16,8497.44
2023-11-07,Tablet,Electronics,918.54,10,9185.4
2023-10-03,Tablet,Accessories,360.23,2,720.46
2023-06-08,Smartphone,Accessories,428.52,17,7284.84
2023-10-19,Printer,Accessories,535.32,14,7494.48
2023-02-13,Mouse,Electronics,696.6,14,9752.4
2023-10-28,Printer,Accessories,164.21,15,2463.15
2023-04-05,Printer,Electronics,117.74,7,824.18
2023-06-21,Smartphone,Office,195.75,6,1174.5
2023-01-21,Monitor,Electronics,342.32,5,1711.6
2023-09-04,Headphones,Office,826.66,19,15706.54
2023-10-30,Headphones,Accessories,252.62,14,3536.68
2023-01-20,Mouse,Accessories,134.72,6,808.32
2023-04-04,Mouse,Accessories,740.6,4,2962.4
2023-06-12,Laptop,Electronics,387.34,10,3873.4
2023-12-18,Laptop,Electronics,76.44,8,611.52
2023-04-10,Tablet,Accessories,881.32,9,7931.88
2023-11-22,Monitor,Office,274.29,10,2742.9
2023-03-31,Monitor,Accessories,559.04,10,5590.4
2023-01-22,Laptop,Electronics,852.26,19,16192.94
2023-10-28,Tablet,Accessories,69.29,4,277.16
2023-09-02,Monitor,Accessories,48.05,7,336.35
2023-06-08,Mouse,Accessories,428.26,18,7708.68
2023-07-22,Printer,Accessories,615.11,14,8611.54
2023-08-16,Keyboard,Electronics,622.1,15,9331.5
2023-11-12,Monitor,Accessories,772.28,11,8495.08
2023-08-08,Headphones,Electronics,426.44,3,1279.32
2023-09-01,Printer,Accessories,383.83,9,3454.47
2023-09-05,Printer,Electronics,77.67,6,466.02
2023-08-18,Tablet,Office,48.21,8,385.68
2023-02-11,Laptop,Accessories,310.75,20,6215.0
2023-04-08,Smartphone,Office,498.79,12,5985.48
2023-06-06,Keyboard,Electronics,271.72,18,4890.96
2023-09-10,Printer,Office,669.17,11,7360.87
2023-09-17,Printer,Office,291.95,1,291.95
2023-02-24,Tablet,Accessories,554.24,13,7205.12
2023-10-05,Mouse,Electronics,838.68,3,2516.04
2023-08-07,Headphones,Electronics,651.27,2,1302.54
2023-11-02,Monitor,Accessories,293.81,6,1762.86
2023-07-10,Mouse,Office,799.32,18,14387.76
2023-01-18,Headphones,Office,465.56,15,6983.4
2023-10-03,Headphones,Office,909.11,14,12727.54
2023-06-17,Tablet,Accessories,223.67,6,1342.02
2023-09-29,Keyboard,Electronics,73.36,19,1393.84
2023-11-15,Printer,Electronics,75.87,20,1517.4
2023-02-21,Printer,Accessories,433.32,17,7366.44
2023-03-14,Monitor,Office,136.24,4,544.96
2023-03-24,Laptop,Office,399.66,5,1998.3
2023-01-19,Keyboard,Electronics,623.24,14,8725.36
2023-07-26,Monitor,Electronics,170.18,15,2552.7
2023-01-17,Smartphone,Accessories,848.66,1,848.66
2023-10-06,Tablet,Accessories,100.24,11,1102.64
2023-09-14,Monitor,Office,663.35,19,12603.65
2023-02-17,Tablet,Electronics,234.83,16,3757.28
2023-09-22,Monitor,Accessories,124.86,17,2122.62
2023-12-13,Mouse,Accessories,668.08,18,12025.44
2023-12-30,Keyboard,Accessories,321.94,11,3541.34
2023-08-25,Smartphone,Office,132.99,18,2393.82
2023-05-03,Monitor,Electronics,162.89,8,1303.12
2023-03-23,Laptop,Electronics,837.08,3,2511.24
2023-01-03,Keyboard,Office,982.52,18,17685.36
2023-01-28,Mouse,Office,896.72,16,14347.52
2023-11-04,Laptop,Accessories,734.42,17,12485.14
2023-09-23,Monitor,Accessories,683.29,4,2733.16
2023-07-20,Printer,Office,149.67,10,1496.7
2023-11-22,Headphones,Office,773.77,5,3868.85
2023-10-24,Monitor,Electronics,568.1,6,3408.6
2023-12-15,Mouse,Office,776.77,7,5437.39
2023-08-09,Headphones,Electronics,870.63,16,13930.08
2023-11-27,Tablet,Accessories,439.36,4,1757.44
2023-07-10,Laptop,Office,646.31,15,9694.65
2023-03-25,Headphones,Electronics,573.51,14,8029.14
2023-12-28,Tablet,Accessories,926.41,15,13896.15
2023-07-03,Printer,Accessories,746.88,6,4481.28
2023-11-03,Printer,Office,646.46,3,1939.38
2023-10-06,Monitor,Accessories,669.66,19,12723.54
2023-11-01,Tablet,Electronics,352.29,1,352.29
2023-02-12,Laptop,Accessories,757.6,2,1515.2
2023-03-06,Printer,Electronics,502.36,6,3014.16
2023-12-22,Printer,Accessories,25.85,1,25.85
2023-08-21,Printer,Accessories,547.91,4,2191.64
2023-10-05,Tablet,Office,620.73,13,8069.49
2023-11-22,Tablet,Accessories,843.82,20,16876.4
2023-09-16,Keyboard,Electronics,442.02,12,5304.24
2023-08-09,Smartphone,Accessories,511.89,5,2559.45
2023-05-31,Printer,Office,74.63,19,1417.97
2023-03-26,Mouse,Office,530.26,11,5832.86
2023-01-19,Laptop,Accessories,239.45,4,957.8
2023-09-04,Printer,Electronics,211.27,6,1267.62
2023-11-25,Headphones,Office,61.41,11,675.51
2023-06-04,Monitor,Accessories,866.93,9,7802.37
2023-09-11,Smartphone,Office,351.2,12,4214.4
2023-11-18,Smartphone,Electronics,751.4,15,11271.0
2023-10-26,Monitor,Electronics,119.56,17,2032.52
2023-04-29,Laptop,Electronics,510.88,15,7663.2
2023-08-16,Keyboard,Electronics,412.62,13,5364.06
2023-07-19,Laptop,Office,335.63,2,671.26
2023-07-06,Monitor,Electronics,499.82,19,9496.58
2023-08-05,Smartphone,Electronics,405.98,8,3247.84
2023-05-31,Smartphone,Office,108.06,14,1512.84
2023-11-12,Tablet,Office,199.31,2,398.62
2023-11-05,Monitor,Office,635.27,10,6352.7
2023-11-12,Printer,Accessories,374.29,9,3368.61
2023-08-02,Laptop,Office,514.44,19,9774.36
2023-10-08,Laptop,Office,787.23,7,5510.61
2023-12-07,Laptop,Electronics,466.87,4,1867.48
2023-10-01,Printer,Office,674.7,5,3373.5
2023-02-11,Headphones,Electronics,97.28,19,1848.32
2023-07-21,Headphones,Accessories,786.37,15,11795.55
2023-12-15,Keyboard,Accessories,428.72,11,4715.92
2023-09-12,Smartphone,Office,612.65,9,5513.85
2023-11-13,Headphones,Office,181.14,15,2717.1
2023-07-23,Smartphone,Electronics,333.79,12,4005.48
2023-03-17,Mouse,Accessories,721.21,16,11539.36
2023-03-04,Headphones,Accessories,573.31,3,1719.93
2023-05-02,Tablet,Office,103.51,17,1759.67
2023-08-04,Laptop,Electronics,333.4,8,2667.2
2023-09-19,Headphones,Electronics,847.83,9,7630.47
2023-10-10,Laptop,Office,711.33,19,13515.27
2023-12-24,Monitor,Office,318.7,5,1593.5
2023-01-07,Mouse,Electronics,430.12,13,5591.56
2023-01-05,Headphones,Electronics,964.87,1,964.87
2023-04-04,Laptop,Office,320.14,1,320.14
2023-04-02,Monitor,Office,981.89,19,18655.91
2024-01-01,Laptop,Office,346.08,3,1038.24
2023-10-18,Mouse,Accessories,260.71,12,3128.52
2023-03-20,Monitor,Office,784.92,15,11773.8
2023-03-24,Monitor,Office,17.11,5,85.55
2023-05-07,Printer,Electronics,755.56,18,13600.08
2023-05-15,Tablet,Accessories,357.64,16,5722.24
2023-10-04,Printer,Office,445.2,14,6232.8
2023-09-05,Mouse,Accessories,406.63,4,1626.52
2023-12-20,Laptop,Accessories,149.47,17,2540.99
2023-01-03,Keyboard,Electronics,274.26,3,822.78
2023-12-11,Monitor,Office,379.13,14,5307.82
2023-04-13,Headphones,Office,579.89,17,9858.13
2023-11-22,Laptop,Electronics,89.94,1,89.94
2023-09-25,Tablet,Accessories,887.32,17,15084.44
2023-05-01,Laptop,Accessories,129.42,3,388.26
2023-04-02,Laptop,Electronics,191.86,7,1343.02
2023-07-09,Printer,Accessories,522.38,18,9402.84
2023-01-04,Tablet,Office,507.37,7,3551.59
2023-12-06,Smartphone,Electronics,152.87,19,2904.53
2023-09-05,Smartphone,Office,876.32,20,17526.4
2023-01-10,Keyboard,Accessories,126.64,17,2152.88
2023-05-29,Smartphone,Office,492.55,20,9851.0
2023-08-02,Smartphone,Office,721.18,14,10096.52
2023-11-10,Headphones,Office,616.27,7,4313.89
2023-02-25,Laptop,Office,761.95,10,7619.5
2023-10-09,Keyboard,Accessories,575.7,3,1727.1
2023-05-11,Monitor,Electronics,868.32,13,11288.16
2023-08-18,Keyboard,Electronics,35.05,16,560.8
2023-02-22,Tablet,Accessories,341.91,6,2051.46
2023-03-21,Tablet,Electronics,762.49,6,4574.94
2023-09-17,Monitor,Office,915.49,13,11901.37
2023-09-23,Tablet,Accessories,601.98,19,11437.62
2023-09-19,Headphones,Electronics,762.57,20,15251.4
2023-06-01,Laptop,Office,950.39,12,11404.68
2023-03-11,Smartphone,Office,185.2,11,2037.2
2023-03-26,Tablet,Electronics,628.77,10,6287.7
2023-12-29,Monitor,Office,268.78,15,4031.7
2023-05-31,Smartphone,Office,75.93,3,227.79
2023-05-14,Printer,Accessories,970.2,20,19404.0
2023-02-09,Monitor,Accessories,556.23,14,7787.22
2023-10-13,Laptop,Electronics,516.66,5,2583.3
2023-05-02,Printer,Electronics,209.72,3,629.16
2023-10-06,Laptop,Accessories,225.77,9,2031.93
2023-08-15,Tablet,Accessories,228.44,10,2284.4
2023-03-02,Mouse,Office,543.45,10,5434.5
2023-03-21,Smartphone,Office,237.96,1,237.96
2023-11-11,Keyboard,Office,29.6,2,59.2
2023-08-03,Smartphone,Accessories,541.43,2,1082.86
2023-05-25,Tablet,Office,385.74,15,5786.1
2023-05-02,Headphones,Accessories,18.68,9,168.12
2023-08-14,Headphones,Accessories,827.39,8,6619.12
2023-04-16,Laptop,Accessories,106.95,18,1925.1
2023-10-21,Laptop,Office,614.17,14,8598.38
2023-01-09,Tablet,Accessories,63.89,8,511.12
2023-06-22,Printer,Electronics,442.64,16,7082.24
2023-09-15,Smartphone,Accessories,456.19,4,1824.76
2023-11-18,Laptop,Office,513.86,7,3597.02
2023-05-18,Printer,Electronics,539.54,1,539.54
2023-04-08,Headphones,Office,823.8,15,12357.0
2023-05-13,Tablet,Accessories,681.5,17,11585.5
2023-04-21,Printer,Accessories,628.5,9,5656.5
2023-02-05,Laptop,Office,434.49,11,4779.39
2023-11-24,Keyboard,Accessories,453.74,20,9074.8
2023-09-11,Monitor,Accessories,172.69,3,518.07
2023-04-05,Tablet,Accessories,446.6,9,4019.4
2023-10-16,Smartphone,Electronics,468.42,18,8431.56
2023-08-26,Printer,Office,761.52,15,11422.8
2023-01-22,Keyboard,Accessories,747.2,11,8219.2
2023-10-28,Keyboard,Accessories,846.87,12,10162.44
2023-08-12,Keyboard,Electronics,500.48,20,10009.6
2023-10-05,Mouse,Office,242.68,2,485.36
2023-02-11,Keyboard,Accessories,128.96,15,1934.4
2023-01-21,Mouse,Electronics,411.32,8,3290.56
2023-11-10,Monitor,Office,496.03,13,6448.39
2023-07-26,Mouse,Accessories,145.88,19,2771.72
2023-04-13,Printer,Electronics,499.0,7,3493.0
2023-06-15,Monitor,Accessories,559.83,17,9517.11
2023-02-09,Headphones,Office,989.51,2,1979.02
2023-05-17,Headphones,Accessories,63.8,2,127.6
2023-08-23,Laptop,Accessories,438.57,12,5262.84
2023-04-29,Tablet,Office,421.56,19,8009.64
2023-09-08,Laptop,Office,584.64,1,584.64
2023-10-05,Headphones,Electronics,332.13,7,2324.91
2023-02-17,Smartphone,Electronics,77.5,12,930.0
2023-06-24,Tablet,Office,166.11,6,996.66
2023-04-03,Headphones,Electronics,504.02,8,4032.16
2023-08-14,Tablet,Accessories,328.07,6,1968.42
2023-02-23,Printer,Electronics,136.93,12,1643.16
2023-09-22,Laptop,Accessories,680.4,5,3402.0
2023-05-22,Laptop,Accessories,94.56,3,283.68
2023-05-13,Smartphone,Accessories,589.59,11,6485.49
2023-02-21,Keyboard,Accessories,597.18,12,7166.16
2023-09-11,Keyboard,Electronics,953.09,14,13343.26
2023-08-11,Printer,Accessories,750.54,18,13509.72
2023-08-24,Mouse,Accessories,720.88,1,720.88
2023-05-11,Tablet,Electronics,77.8,17,1322.6
2023-10-23,Headphones,Electronics,254.71,16,4075.36
2023-11-29,Keyboard,Office,950.99,10,9509.9
2023-05-04,Headphones,Office,323.95,2,647.9
2023-03-15,Tablet,Electronics,590.11,8,4720.88
2023-07-02,Printer,Accessories,720.77,2,1441.54
2023-09-04,Tablet,Accessories,294.94,15,4424.1
2023-03-04,Laptop,Accessories,961.64,2,1923.28
2023-03-01,Laptop,Office,772.75,5,3863.75
2023-02-16,Printer,Office,785.77,17,13358.09
2023-04-27,Printer,Office,351.15,12,4213.8
2023-08-27,Monitor,Electronics,729.5,15,10942.5
2023-06-26,Mouse,Accessories,165.86,15,2487.9
2023-01-25,Smartphone,Accessories,228.31,13,2968.03
2023-12-17,Smartphone,Accessories,229.42,2,458.84
2023-11-09,Laptop,Office,436.82,14,6115.48
2023-12-28,Keyboard,Electronics,638.19,12,7658.28
2023-01-12,Mouse,Office,872.16,12,10465.92
2023-09-28,Headphones,Office,201.04,11,2211.44
2023-05-25,Laptop,Electronics,624.17,20,12483.4
2023-07-28,Tablet,Electronics,166.17,2,332.34
2023-08-05,Mouse,Accessories,804.73,11,8852.03
2023-06-15,Smartphone,Electronics,394.14,15,5912.1
2023-04-13,Headphones,Electronics,798.26,1,798.26
2023-06-07,Tablet,Office,249.04,11,2739.44
2023-05-23,Laptop,Office,264.04,8,2112.32
2023-04-04,Mouse,Accessories,605.49,4,2421.96
2023-12-07,Headphones,Accessories,987.68,19,18765.92
2023-10-13,Printer,Electronics,799.92,10,7999.2
2023-02-11,Keyboard,Accessories,999.49,5,4997.45
2023-04-21,Keyboard,Office,14.56,19,276.64
2023-05-27,Monitor,Office,569.86,12,6838.32
2023-10-20,Keyboard,Office,267.76,12,3213.12
2023-02-06,Tablet,Electronics,737.07,19,14004.33
2023-12-25,Monitor,Accessories,678.15,6,4068.9
2023-01-26,Monitor,Accessories,854.57,11,9400.27
2023-11-17,Printer,Accessories,271.0,15,4065.0
2023-08-22,Monitor,Office,102.04,12,1224.48
2023-03-20,Headphones,Office,560.15,14,7842.1
2023-09-07,Tablet,Office,302.74,3,908.22
2023-12-10,Monitor,Accessories,219.3,2,438.6
2023-04-20,Laptop,Office,913.81,14,12793.34
2023-02-24,Tablet,Electronics,107.15,15,1607.25
2023-12-12,Smartphone,Electronics,437.68,19,8315.92
2023-01-04,Laptop,Electronics,155.25,11,1707.75
2023-01-13,Laptop,Accessories,639.36,11,7032.96
2023-06-23,Keyboard,Electronics,393.52,7,2754.64
2023-02-21,Laptop,Office,487.31,9,4385.79
2023-07-25,Tablet,Accessories,785.41,2,1570.82
2023-08-12,Keyboard,Accessories,843.57,4,3374.28
2023-11-10,Headphones,Electronics,664.15,8,5313.2
2023-06-21,Headphones,Office,861.0,2,1722.0
2023-02-24,Keyboard,Electronics,831.04,1,831.04
2023-12-01,Headphones,Office,372.42,13,4841.46
2023-03-30,Tablet,Electronics,406.32,20,8126.4
2023-04-05,Smartphone,Electronics,519.33,15,7789.95
2023-12-29,Laptop,Electronics,614.72,9,5532.48
2023-01-04,Headphones,Office,296.34,6,1778.04
2023-05-01,Smartphone,Electronics,936.16,6,5616.96
2023-08-13,Tablet,Office,169.26,18,3046.68
2023-01-02,Headphones,Accessories,621.61,7,4351.27
2023-06-06,Headphones,Accessories,910.23,1,910.23
2023-11-16,Tablet,Electronics,747.42,8,5979.36
2023-03-20,Mouse,Electronics,858.85,8,6870.8
2023-01-03,Laptop,Electronics,952.09,20,19041.8
2023-04-09,Keyboard,Office,834.6,14,11684.4
2023-04-25,Smartphone,Office,517.37,11,5691.07
2023-04-04,Keyboard,Electronics,997.99,4,3991.96
2023-01-26,Laptop,Accessories,55.35,4,221.4
2023-11-18,Monitor,Accessories,354.73,13,4611.49
2023-08-23,Monitor,Office,868.74,11,9556.14
2023-11-24,Headphones,Accessories,349.8,14,4897.2
2023-06-17,Keyboard,Electronics,213.48,11,2348.28
2023-02-25,Headphones,Accessories,174.38,20,3487.6
2023-06-02,Monitor,Electronics,866.42,8,6931.36
2023-09-20,Printer,Office,268.56,6,1611.36
2023-04-22,Tablet,Accessories,623.91,20,12478.2
2023-07-31,Smartphone,Electronics,858.81,19,16317.39
2023-06-28,Monitor,Accessories,285.07,14,3990.98
2023-10-18,Headphones,Accessories,899.19,12,10790.28
2023-02-15,Monitor,Office,42.89,18,772.02
2023-04-22,Smartphone,Office,670.46,8,5363.68
2023-06-02,Mouse,Accessories,959.25,8,7674.0
2023-10-25,Headphones,Accessories,761.02,3,2283.06
2023-12-25,Tablet,Office,501.53,1,501.53
2023-04-22,Printer,Electronics,883.76,9,7953.84
2023-08-03,Monitor,Electronics,516.22,11,5678.42
2023-07-10,Laptop,Office,418.31,16,6692.96
2023-09-29,Tablet,Accessories,995.3,9,8957.7
2023-10-08,Headphones,Accessories,342.22,16,5475.52
2023-11-06,Monitor,Office,978.0,5,4890.0
2023-02-10,Headphones,Office,66.71,15,1000.65
2023-05-16,Printer,Electronics,575.5,6,3453.0
